X,Y,OBJECTID,Geocode_Address,Geocode_Street,Case_Number,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Reported_Date_Year,Reported_Date_Month,Reported_Time,Reported_Timestamp,Address_StreetFull,Address_City,Address_State,Patrol_Beat,Patrol_Section,Case_Status,Statute_Title,Statute_Section,Statute_Subsection,Statute_Degree,Statute_Class,Statute_Category,Statute_Text,Statute_Description,Statute_CrimeCategory,Statute_Attempted,Weapon_Description,Larceny_Type,Location_Type,Geo_Beat,Geo_Section,Geo_Section_Num
-77.627022307394952,43.228837007491457,19331,"3239 Lake Ave, Rochester, NY, 14612",3239 LAKE AVE,2018-00048416,2018,3,2330,2018-03-02T23:30:00.000Z,2018,3,2336,2018-03-02T23:36:00.000Z,2018,3,2336,2018-03-03T04:36:00.000Z,3239 LAKE AVE,Rochester,NY,201,Lake,Field,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,201,Lake,1
-77.593587531180518,43.195546570604108,19333,"161 Brambury Dr, Rochester, NY, 14621",161 BRAMBURY DR,2018-00047272,2018,2,0730,2018-02-28T07:30:00.000Z,2018,2,1800,2018-02-28T18:00:00.000Z,2018,3,1725,2018-03-01T22:25:00.000Z,161 BRAMBURY DR,Rochester,NY,207,Clinton,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,207,Clinton,7
-77.626700998244218,43.129819000370816,19334,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2018-00047316,2018,2,0001,2018-02-28T00:01:00.000Z,2018,2,0800,2018-02-28T08:00:00.000Z,2018,3,1737,2018-03-01T22:37:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,263,Genesee,Office,PL ,155.30   ,01    ,4,E,F,Larceny,Grand Larceny 4th: Value Property Greater Than $1000        ,6,Completed,* No Weapon Specified *,All Other Larcenies,College,263,Genesee,3
-77.626700998244218,43.129819000370816,19340,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2018-00045296,2018,2,1650,2018-02-26T16:50:00.000Z,2018,2,1655,2018-02-26T16:55:00.000Z,2018,2,1053,2018-02-27T15:53:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,263,Genesee,Exceptional Clearance,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,College,263,Genesee,3
-77.60250049354687,43.193232240356593,19359,"501 Seneca Manor Dr, Rochester, NY, 14621",501 SENECA MANOR DR,2018-00044642,2018,2,2300,2018-02-25T23:00:00.000Z,2018,2,2315,2018-02-25T23:15:00.000Z,2018,2,1537,2018-02-26T20:37:00.000Z,501 SENECA MANOR DR,Rochester,NY,207,Clinton,Warrant Application,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Multiple Dwelling,207,Clinton,7
-77.619353979730732,43.14970342405887,19361,"99 Atkinson St, Rochester, NY, 14608",99 ATKINSON ST,2018-00018019,2018,1,1929,2018-01-23T19:29:00.000Z,2018,1,1929,2018-01-23T19:29:00.000Z,2018,1,1929,2018-01-24T00:29:00.000Z,99 ATKINSON ST,Rochester,NY,209,Central,Cleared by Arrest - Adult,PL ,120.05   ,02    ,2,D,F,Aggravated Assault,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Multiple Dwelling,209,Central,9
-77.648912807175336,43.19381130315503,19383,"699 Ridgeway Ave, Rochester, NY, 14615",699 RIDGEWAY AVE,2018-00041865,2018,2,2100,2018-02-22T21:00:00.000Z,2018,2,2100,2018-02-22T21:00:00.000Z,2018,2,2231,2018-02-23T03:31:00.000Z,699 RIDGEWAY AVE,Rochester,NY,221,Lake,Office,PL ,160.10   ,01    ,2,C,F,Robbery,Robbery 2nd: Aided By Another                               ,3,Completed,Not Reported,* No Larceny Type Specified *,Field/Woods,221,Lake,1
-77.6050911252959,43.152478007749082,19474,"75 Woodbury Blvd, Rochester, NY, 14607",75 WOODBURY BLVD,2018-00046706,2018,2,1915,2018-02-28T19:15:00.000Z,2018,2,2150,2018-02-28T21:50:00.000Z,2018,2,2256,2018-03-01T03:56:00.000Z,75 WOODBURY BLVD,Rochester,NY,219,Central,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,219,Central,9
-77.650637681228048,43.137526861713454,19508,"376 Thurston Rd, Rochester, NY, 14619",376 THURSTON ROAD,2018-00044101,2018,2,2045,2018-02-25T20:45:00.000Z,2018,2,2045,2018-02-25T20:45:00.000Z,2018,2,2056,2018-02-26T01:56:00.000Z,376 THURSTON ROAD,Rochester,NY,243,Genesee,Office,PL ,155.30   ,08    ,4,E,F,Motor Vehicle Theft,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,Completed,* No Weapon Specified *,Motor Vehicle Theft,Street,243,Genesee,3
-77.576902013080542,43.183721351722312,19738,"2 Perkins Ave, Rochester, NY, 14609",2 PERKINS AVE,2018-00049426,2018,3,0425,2018-03-04T04:25:00.000Z,2018,3,0430,2018-03-04T04:30:00.000Z,2018,3,0913,2018-03-04T14:13:00.000Z,2 PERKINS AVE,Rochester,NY,237,Clinton,Office,PL ,160.05   ,      ,3,D,F,Robbery,Robbery 3rd                                                 ,3,Attempted,Personal Weapons,* No Larceny Type Specified *,Street,237,Clinton,7
-77.593945497381796,43.157164269314961,19895,"357 Alexander St, Rochester, NY, 14607",357 ALEXANDER ST,2018-00026611,2018,1,1200,2018-01-23T12:00:00.000Z,2018,1,1200,2018-01-27T12:00:00.000Z,2018,2,1140,2018-02-03T16:40:00.000Z,357 ALEXANDER ST,Rochester,NY,219,Central,Office,PL ,155.30   ,04    ,4,E,F,Larceny,Grand Larceny 4th: Credit Card                              ,6,Completed,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,219,Central,9
-77.616503833674258,43.244301035720369,19898,"60 River St, Rochester, NY, 14612",60 RIVER ST,2018-00014570,2018,1,0000,2018-01-17T00:00:00.000Z,2018,1,2359,2018-01-18T23:59:00.000Z,2018,1,1625,2018-01-19T21:25:00.000Z,60 RIVER ST,Rochester,NY,201,Lake,Warrant Advised,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Commercial Service Location,201,Lake,1
-77.626700998244218,43.129819000370816,19900,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2018-00035593,2018,2,0630,2018-02-14T06:30:00.000Z,2018,2,1900,2018-02-14T19:00:00.000Z,2018,2,0815,2018-02-15T13:15:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,263,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,College,263,Genesee,3
-77.641168164667093,43.216434710033624,19916,"2604 Dewey Ave, Rochester, NY, 14616",2604 DEWEY AVE,2018-00048428,2018,3,2352,2018-03-02T23:52:00.000Z,2018,3,2352,2018-03-02T23:52:00.000Z,2018,3,2352,2018-03-03T04:52:00.000Z,2604 DEWEY AVE,Rochester,NY,211,Lake,Field,PL ,160.15   ,04    ,1,B,F,Robbery,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Completed,Firearm,* No Larceny Type Specified *,Multiple Dwelling,211,Lake,1
-77.634515902225687,43.133673187934562,19947,"829 Seward St, Rochester, NY, 14611",829 SEWARD ST,2018-00029230,2018,2,0200,2018-02-07T02:00:00.000Z,2018,2,0720,2018-02-07T07:20:00.000Z,2018,2,0730,2018-02-07T12:30:00.000Z,829 SEWARD ST,Rochester,NY,253,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,253,Genesee,3
-77.624357925720261,43.123607946274468,20134,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2018-00027911,2018,2,1415,2018-02-03T14:15:00.000Z,2018,2,1450,2018-02-03T14:50:00.000Z,2018,2,0913,2018-02-05T14:13:00.000Z,601 ELMWOOD AVE,Rochester,NY,263,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,Hospital,263,Genesee,3
-77.619537004071915,43.191201690829018,20237,"200 Seth Green Dr, Rochester, NY, 14621",200 SETH GREEN DR,2018-00034808,2018,2,1042,2018-02-13T10:42:00.000Z,2018,2,1730,2018-02-13T17:30:00.000Z,2018,2,1250,2018-02-14T17:50:00.000Z,200 SETH GREEN DR,Rochester,NY,207,Clinton,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Residential,207,Clinton,7
-77.570657898093998,43.231938314883578,20244,"1200 North Kings Hwy, Rochester, NY, 14617",1200 N KINGS HWY,2018-00050105,2018,3,1600,2018-03-04T16:00:00.000Z,2018,3,1630,2018-03-04T16:30:00.000Z,2018,3,1030,2018-03-05T15:30:00.000Z,1200 N KINGS HWY,Rochester,NY,***,***,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Outside Location,205,Goodman,5
-77.595422940192506,43.194330427020923,20433,"62 Brambury Dr, Rochester, NY, 14621",62 BRAMBURY DR,2018-00019047,2018,1,2200,2018-01-24T22:00:00.000Z,2018,1,0720,2018-01-25T07:20:00.000Z,2018,1,0730,2018-01-25T12:30:00.000Z,62 BRAMBURY DR,Rochester,NY,207,Clinton,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Parking Lot,207,Clinton,7
-77.58223464539536,43.157346429940318,20724,"241 Merriman St, Rochester, NY, 14607",241 MERRIMAN ST,2018-00028678,2018,2,1900,2018-02-05T19:00:00.000Z,2018,2,0730,2018-02-06T07:30:00.000Z,2018,2,1130,2018-02-06T16:30:00.000Z,241 MERRIMAN ST,Rochester,NY,225,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,225,Goodman,5
-77.644350646349039,43.168636964703346,21019,"190 Warner St, Rochester, NY, 14606",190 WARNER ST,2018-00022291,2018,1,1200,2018-01-28T12:00:00.000Z,2018,1,2238,2018-01-28T22:38:00.000Z,2018,1,2238,2018-01-29T03:38:00.000Z,190 WARNER ST,Rochester,NY,261,Lake,Office,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,261,Lake,1
-77.604416203525986,43.155884163152223,21068,"280 E Broad St, Rochester, NY, 14604",280 E BROAD ST,2018-00034741,2018,2,1500,2018-02-13T15:00:00.000Z,2018,2,1100,2018-02-14T11:00:00.000Z,2018,2,1140,2018-02-14T16:40:00.000Z,280 E BROAD ST,Rochester,NY,219,Central,Field,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Parking Garage,219,Central,9
-77.549923500936103,43.157973410225011,21140,"75 Mayfield St, Rochester, NY, 14609",75 MAYFIELD ST,2018-00024748,2018,1,2200,2018-01-31T22:00:00.000Z,2018,2,0730,2018-02-01T07:30:00.000Z,2018,2,0749,2018-02-01T12:49:00.000Z,75 MAYFIELD ST,Rochester,NY,235,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,235,Goodman,5
-77.607624412896513,43.15959945179759,21247,"113 N Clinton Ave, Rochester, NY, 14604",113 N CLINTON AVE,2018-00041048,2018,2,2000,2018-02-21T20:00:00.000Z,2018,2,2120,2018-02-21T21:20:00.000Z,2018,2,2120,2018-02-22T02:20:00.000Z,113 N CLINTON AVE,Rochester,NY,219,Central,Office,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Hotel/Motel,219,Central,9
-77.600404630655802,43.141580461676639,21316,"27 Cayuga St, Rochester, NY, 14620",27 CAYUGA ST,2018-00023987,2018,1,1209,2018-01-30T12:09:00.000Z,2018,1,1209,2018-01-30T12:09:00.000Z,2018,1,0910,2018-01-31T14:10:00.000Z,27 CAYUGA ST,Rochester,NY,265,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Residential,265,Goodman,5
-77.594003971426588,43.191267621133854,21410,"54 Van Olinda St, Rochester, NY, 14621",54 VAN OLINDA ST,2018-00049983,2018,3,0649,2018-03-05T06:49:00.000Z,2018,3,0654,2018-03-05T06:54:00.000Z,2018,3,0654,2018-03-05T11:54:00.000Z,54 VAN OLINDA ST,Rochester,NY,237,Clinton,Office,PL ,155.30   ,08    ,4,E,F,Motor Vehicle Theft,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,Completed,* No Weapon Specified *,All Other Larcenies,Single Family Home,237,Clinton,7
-77.607641600033901,43.15963874503138,21424,"117 N Clinton Ave, Rochester, NY, 14604",117 N CLINTON AVE,2018-00019925,2018,1,0347,2018-01-26T03:47:00.000Z,2018,1,0347,2018-01-26T03:47:00.000Z,2018,1,0347,2018-01-26T08:47:00.000Z,117 N CLINTON AVE,Rochester,NY,219,Central,Field,PL ,140.20   ,      ,3,D,F,Burglary,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Grocery/Supermarket,219,Central,9
-77.611683341191181,43.151882088891789,21491,"185 Exchange Blvd, Rochester, NY, 14614",185 EXCHANGE BLVD,2018-00011970,2018,1,1330,2018-01-16T13:30:00.000Z,2018,1,1330,2018-01-16T13:30:00.000Z,2018,1,1513,2018-01-16T20:13:00.000Z,185 EXCHANGE BLVD,Rochester,NY,209,Central,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Government Office,209,Central,9
-77.607786937150109,43.174198583447343,21609,"547 Joseph Ave, Rochester, NY, 14605",547 JOSEPH AVE,2018-00047391,2018,3,2007,2018-03-01T20:07:00.000Z,2018,3,2007,2018-03-01T20:07:00.000Z,2018,3,2007,2018-03-02T01:07:00.000Z,547 JOSEPH AVE,Rochester,NY,277,Clinton,Warrant Advised,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Multiple Dwelling,277,Clinton,7
-77.626084294985731,43.236361664180571,21822,"81 Lakeshire Rd, Rochester, NY, 14612",81 LAKESHIRE ROAD,2018-00046833,2018,3,0520,2018-03-01T05:20:00.000Z,2018,3,0520,2018-03-01T05:20:00.000Z,2018,3,0520,2018-03-01T10:20:00.000Z,81 LAKESHIRE ROAD,Rochester,NY,201,Lake,Office,PL ,155.30   ,08    ,4,E,F,Motor Vehicle Theft,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,Completed,* No Weapon Specified *,Motor Vehicle Theft,Single Family Home,201,Lake,1
-77.615981281732516,43.248557595361298,21838,"10 Pollard Ave, Rochester, NY, 14612",10 POLLARD AVE,2018-00037994,2018,2,0900,2018-02-17T09:00:00.000Z,2018,2,1200,2018-02-17T12:00:00.000Z,2018,2,1140,2018-02-18T16:40:00.000Z,10 POLLARD AVE,Rochester,NY,201,Lake,Office,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,201,Lake,1
-77.645123782120706,43.131184746158034,22014,"362 Brooks Ave, Rochester, NY, 14619",362 BROOKS AVE,2018-00057345,2018,3,1225,2018-03-14T12:25:00.000Z,2018,3,1225,2018-03-14T12:25:00.000Z,2018,3,1225,2018-03-14T16:25:00.000Z,362 BROOKS AVE,Rochester,NY,243,Genesee,Field,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Semiautomatic Handgun,* No Larceny Type Specified *,Multiple Dwelling,243,Genesee,3
-77.637466665235834,43.134845872690079,22165,"171 Sawyer St, Rochester, NY, 14619",171 SAWYER ST,2018-00042279,2018,2,2100,2018-02-22T21:00:00.000Z,2018,2,0900,2018-02-23T09:00:00.000Z,2018,2,1302,2018-02-23T18:02:00.000Z,171 SAWYER ST,Rochester,NY,253,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,Single Family Home,253,Genesee,3
-77.639755135838783,43.21471040981212,22172,"14 Bennington Dr, Rochester, NY, 14616",14 BENNINGTON DR,2018-00037530,2018,2,1655,2018-02-17T16:55:00.000Z,2018,2,1702,2018-02-17T17:02:00.000Z,2018,2,1702,2018-02-17T22:02:00.000Z,14 BENNINGTON DR,Rochester,NY,211,Lake,Warrant Application,PL ,165.05   ,01    ,3,A,M,Motor Vehicle Theft,Unauthorized Use of a Vehicle: Without Owner Consent        ,7,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,211,Lake,1
-77.624357925720261,43.123607946274468,22193,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2018-00025180,2018,1,2200,2018-01-31T22:00:00.000Z,2018,2,1629,2018-02-01T16:29:00.000Z,2018,2,1629,2018-02-01T21:29:00.000Z,601 ELMWOOD AVE,Rochester,NY,263,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Hospital,263,Genesee,3
-77.626700998244218,43.129819000370816,22272,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2018-00044719,2018,2,1800,2018-02-11T18:00:00.000Z,2018,2,2200,2018-02-11T22:00:00.000Z,2018,2,1515,2018-02-26T20:15:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,263,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,College,263,Genesee,3
-77.626700998244218,43.129819000370816,22273,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2018-00036688,2018,2,1030,2018-02-16T10:30:00.000Z,2018,2,1050,2018-02-16T10:50:00.000Z,2018,2,1148,2018-02-16T16:48:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,263,Genesee,Office,PL ,155.35   ,01    ,3,D,F,Larceny,Grand Larceny 3rd: Property Value Exceeds $3000             ,6,Completed,* No Weapon Specified *,Theft from Building,College,263,Genesee,3
-77.626700998244218,43.129819000370816,22331,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2018-00046054,2018,2,2250,2018-02-26T22:50:00.000Z,2018,2,0645,2018-02-28T06:45:00.000Z,2018,2,0800,2018-02-28T13:00:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,263,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,College,263,Genesee,3
-77.626700998244218,43.129819000370816,22332,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2018-00046178,2018,2,2250,2018-02-26T22:50:00.000Z,2018,2,0645,2018-02-28T06:45:00.000Z,2018,2,0800,2018-02-28T13:00:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,263,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,College,263,Genesee,3
-77.597168151107397,43.1358278610874,22432,"50 Bly St, Rochester, NY, 14620",50 BLY ST,2018-00017853,2018,1,2200,2018-01-22T22:00:00.000Z,2018,1,0725,2018-01-23T07:25:00.000Z,2018,1,1554,2018-01-23T20:54:00.000Z,50 BLY ST,Rochester,NY,265,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Garage/Shed,265,Goodman,5
-77.63706879597153,43.180685743694291,22460,"265 Driving Park Ave, Rochester, NY, 14613",265 DRIVING PARK AVE,2018-00019325,2018,1,0100,2018-01-24T01:00:00.000Z,2018,1,1345,2018-01-25T13:45:00.000Z,2018,1,1345,2018-01-25T18:45:00.000Z,265 DRIVING PARK AVE,Rochester,NY,251,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,251,Lake,1
-77.63706879597153,43.180685743694291,22461,"265 Driving Park Ave, Rochester, NY, 14613",265 DRIVING PARK AVE,2018-00018056,2018,1,2028,2018-01-23T20:28:00.000Z,2018,1,2028,2018-01-23T20:28:00.000Z,2018,1,2028,2018-01-24T01:28:00.000Z,265 DRIVING PARK AVE,Rochester,NY,251,Lake,Office,PL ,160.15   ,03    ,1,B,F,Robbery,Robbery 1st: Use/Threatens Use of Dangerous Instrument      ,3,Attempted,Firearm,* No Larceny Type Specified *,Multiple Dwelling,251,Lake,1
-77.644866255917449,43.178138834956421,22592,"54 Starling St, Rochester, NY, 14613",54 STARLING ST,2018-00022563,2018,1,1337,2018-01-27T13:37:00.000Z,2018,1,1400,2018-01-27T14:00:00.000Z,2018,1,1020,2018-01-29T15:20:00.000Z,54 STARLING ST,Rochester,NY,241,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Outside Location,241,Lake,1
-77.594075717730689,43.156242344944374,22736,"337 Alexander St, Rochester, NY, 14607",337 ALEXANDER ST,2018-00027946,2018,2,0900,2018-02-05T09:00:00.000Z,2018,2,1035,2018-02-05T10:35:00.000Z,2018,2,1040,2018-02-05T15:40:00.000Z,337 ALEXANDER ST,Rochester,NY,219,Central,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,219,Central,9
-77.59113139010887,43.145388347015896,22750,"606 Monroe Ave, Rochester, NY, 14607",606 MONROE AVE,2018-00014373,2018,1,1200,2018-01-17T12:00:00.000Z,2018,1,1230,2018-01-17T12:30:00.000Z,2018,1,1238,2018-01-19T17:38:00.000Z,606 MONROE AVE,Rochester,NY,265,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,265,Goodman,5
-77.600769979063614,43.138102432023366,22830,"853 Meigs St, Rochester, NY, 14620",853 MEIGS ST,2018-00017491,2018,1,0200,2018-01-23T02:00:00.000Z,2018,1,0800,2018-01-23T08:00:00.000Z,2018,1,0856,2018-01-23T13:56:00.000Z,853 MEIGS ST,Rochester,NY,265,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Street,265,Goodman,5
-77.629186172072195,43.152480694355887,22856,"137 Jefferson Ave, Rochester, NY, 14611",137 JEFFERSON AVE,2018-00037816,2018,2,0235,2018-02-18T02:35:00.000Z,2018,2,0235,2018-02-18T02:35:00.000Z,2018,2,0235,2018-02-18T07:35:00.000Z,137 JEFFERSON AVE,Rochester,NY,213,Genesee,Cleared by Arrest - Adult,PL ,160.15   ,03    ,1,B,F,Robbery,Robbery 1st: Use/Threatens Use of Dangerous Instrument      ,3,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Street,213,Genesee,3
-77.621317989379534,43.145688355279773,22882,"11 Cady St, Rochester, NY, 14608",11 CADY ST,2018-00042760,2018,2,2339,2018-02-23T23:39:00.000Z,2018,2,2339,2018-02-23T23:39:00.000Z,2018,2,2339,2018-02-24T04:39:00.000Z,11 CADY ST,Rochester,NY,233,Genesee,Cleared by Arrest - Adult,PL ,120.05   ,02    ,2,D,F,Aggravated Assault,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Completed,Firearm,* No Larceny Type Specified *,Street,233,Genesee,3
-77.593191719733056,43.144223425941043,22907,"476 S Goodman St, Rochester, NY, 14607",476 S GOODMAN ST,2018-00012876,2018,1,1100,2018-01-17T11:00:00.000Z,2018,1,1550,2018-01-17T15:50:00.000Z,2018,1,1619,2018-01-17T21:19:00.000Z,476 S GOODMAN ST,Rochester,NY,265,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Outside Location,265,Goodman,5
-77.614537010049119,43.127922646875483,22915,"40 Stewart St, Rochester, NY, 14620",40 STEWART ST,2018-00039331,2018,2,1800,2018-02-19T18:00:00.000Z,2018,2,0730,2018-02-20T07:30:00.000Z,2018,2,0758,2018-02-20T12:58:00.000Z,40 STEWART ST,Rochester,NY,265,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,265,Goodman,5
-77.585446748191899,43.14947503130977,23002,"389 Park Ave, Rochester, NY, 14607",389 PARK AVE,2018-00050801,2018,3,2000,2018-03-05T20:00:00.000Z,2018,3,0500,2018-03-06T05:00:00.000Z,2018,3,0545,2018-03-06T10:45:00.000Z,389 PARK AVE,Rochester,NY,245,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Street,245,Goodman,5
-77.653452061533343,43.134449390331099,23122,"85 Hillendale St, Rochester, NY, 14619",85 HILLENDALE ST,2018-00055533,2018,3,2300,2018-03-11T23:00:00.000Z,2018,3,0200,2018-03-12T02:00:00.000Z,2018,3,0514,2018-03-12T09:14:00.000Z,85 HILLENDALE ST,Rochester,NY,243,Genesee,Warrant Application,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,243,Genesee,3
-77.624357925720261,43.123607946274468,23151,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2018-00035608,2018,2,0300,2018-02-05T03:00:00.000Z,2018,2,0600,2018-02-05T06:00:00.000Z,2018,2,1130,2018-02-05T16:30:00.000Z,601 ELMWOOD AVE,Rochester,NY,263,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Hospital,263,Genesee,3
